	pv_measurement
13381	264.6
13382	225.4
13383	156.8
13384	107.80000000000001
13385	68.60000000000001
13386	29.400000000000002
13387	0.0
13388	0.0
13389	0.0
13390	0.0
13391	0.0
13392	0.0
13393	0.0
13394	19.6
13395	49.0
13396	58.800000000000004
13397	98.0
13398	186.20000000000002
13399	156.8
13400	117.60000000000001
13401	186.20000000000002
13402	588.0
13403	490.00000000000006
13404	441.00000000000006
13405	480.20000000000005
13407	186.20000000000002
13408	137.20000000000002
13409	88.2
13410	98.0
13411	19.6
13412	0.0
13413	0.0
13414	0.0
13415	0.0
13416	0.0
13417	9.8
13418	29.400000000000002
13419	49.0
13420	107.80000000000001
13421	117.60000000000001
13422	225.4
13423	372.40000000000003
13424	509.6
13425	480.20000000000005
13426	656.6
13427	793.8000000000001
13428	803.6
13429	676.2
13430	460.6
13431	421.40000000000003
13432	284.20000000000005
13433	78.4
13434	49.0
13435	19.6
13436	0.0
13437	0.0
13438	0.0
13439	0.0
13440	0.0
13441	9.8
13442	39.2
13443	68.60000000000001
13444	117.60000000000001
13445	78.4
13446	147.0
13447	245.00000000000003
13448	588.0
13449	294.0
13450	441.00000000000006
13451	254.8
13452	294.0
13453	382.20000000000005
13454	352.8
13455	372.40000000000003
13456	186.20000000000002
13457	117.60000000000001
13458	49.0
13459	19.6
13460	0.0
13461	0.0
13462	0.0
13463	0.0
13464	0.0
13465	9.8
13466	39.2
13467	98.0
13468	215.60000000000002
13469	245.00000000000003
13470	333.20000000000005
13471	519.4000000000001
13472	676.2
13473	901.6
13474	872.2
13475	813.4000000000001
13476	911.4000000000001
13477	578.2
13478	127.4
13479	421.40000000000003
13480	245.00000000000003
13481	127.4
13482	29.400000000000002
13483	9.8
13484	0.0
13485	0.0
13486	0.0
13487	0.0
13488	0.0
13489	9.8
13490	39.2
13491	117.60000000000001
13492	215.60000000000002
13493	382.20000000000005
13494	568.4000000000001
13495	705.6
13496	813.4000000000001
13497	882.0000000000001
13498	940.8000000000001
13499	852.6
13500	568.4000000000001
13501	499.8
13502	539.0
13503	352.8
13504	264.6
13505	68.60000000000001
13506	29.400000000000002
13507	9.8
13508	0.0
13509	0.0
13510	0.0
13511	0.0
13512	0.0
13513	0.0
13514	9.8
13515	39.2
13516	78.4
13517	156.8
13518	225.4
13519	156.8
13520	176.4
13521	303.8
13522	362.6
13523	196.0
13524	254.8
13525	58.800000000000004
13526	88.2
13527	58.800000000000004
13528	49.0
13529	29.400000000000002
13530	9.8
13531	0.0
13532	0.0
13533	0.0
13534	0.0
13535	0.0
13536	0.0
13537	9.8
13538	39.2
13539	107.80000000000001
13540	176.4
13541	392.0
13542	372.40000000000003
13543	519.4000000000001
13544	715.4000000000001
13545	539.0
13546	764.4000000000001
13547	686.0
13548	509.6
13549	431.20000000000005
13550	205.8
13551	235.20000000000002
13552	88.2
13553	9.8
13555	19.6
13556	0.0
13557	0.0
13558	0.0
13559	0.0
13560	0.0
13561	0.0
13562	19.6
13563	49.0
13564	58.800000000000004
13565	156.8
13566	352.8
13567	686.0
13568	695.8000000000001
13569	646.8000000000001
13570	676.2
13571	823.2
13572	833.0000000000001
13573	558.6
13574	499.8
13575	294.0
13576	147.0
13577	49.0
13578	9.8
13579	0.0
13580	0.0
13581	0.0
13582	0.0
13583	0.0
13584	0.0
13585	0.0
13586	9.8
13587	39.2
13588	78.4
13589	225.4
13590	176.4
13591	274.40000000000003
13592	323.40000000000003
13593	176.4
13594	372.40000000000003
13595	392.0
13596	196.0
13597	245.00000000000003
13598	235.20000000000002
13599	137.20000000000002
13600	196.0
13601	107.80000000000001
13602	39.2
13603	9.8
13604	0.0
13605	0.0
13606	0.0
13607	0.0
13608	0.0
13609	0.0
13610	19.6
13611	88.2
13612	166.60000000000002
13614	205.8
13615	225.4
13616	274.40000000000003
13617	284.20000000000005
13618	343.0
13619	411.6
13621	362.6
13622	421.40000000000003
13623	274.40000000000003
13624	127.4
13625	78.4
13626	29.400000000000002
13627	9.8
13628	0.0
13629	0.0
13630	0.0
13631	0.0
13632	0.0
13633	0.0
13634	49.0
13635	78.4
13636	98.0
13637	245.00000000000003
13638	313.6
13639	294.0
13640	313.6
13641	294.0
13642	274.40000000000003
13643	303.8
13644	411.6
13645	480.20000000000005
13646	382.20000000000005
13647	254.8
13648	186.20000000000002
13649	88.2
13650	49.0
13651	9.8
13652	0.0
13653	0.0
13654	0.0
13655	0.0
13656	0.0
13657	0.0
13658	0.0
13659	58.800000000000004
13660	98.0
13661	176.4
13662	147.0
13663	254.8
13664	274.40000000000003
13665	382.20000000000005
13666	343.0
13667	617.4000000000001
13668	323.40000000000003
13669	401.8
13672	186.20000000000002
13673	107.80000000000001
13674	39.2
13675	9.8
13676	0.0
13677	0.0
13678	0.0
13679	0.0
13680	0.0
13681	0.0
13682	0.0
13683	29.400000000000002
13684	68.60000000000001
13685	98.0
13688	117.60000000000001
13689	215.60000000000002
13690	176.4
13691	117.60000000000001
13692	127.4
13694	117.60000000000001
13695	98.0
13696	49.0
13697	29.400000000000002
13698	9.8
13699	0.0
13700	0.0
13701	0.0
13702	0.0
13703	0.0
13704	0.0
13705	0.0
13706	9.8
13707	39.2
13708	127.4
13709	98.0
13710	156.8
13711	254.8
13712	382.20000000000005
13713	529.2
13714	333.20000000000005
13715	284.20000000000005
13716	460.6
13717	362.6
13718	323.40000000000003
13720	245.00000000000003
13721	107.80000000000001
13722	29.400000000000002
13723	0.0
13724	0.0
13725	0.0
13726	0.0
13727	0.0
13728	0.0
13729	0.0
13730	19.6
13731	78.4
13732	176.4
13733	284.20000000000005
13734	392.0
13735	646.8000000000001
13736	764.4000000000001
13737	813.4000000000001
13738	823.2
13739	450.8
13740	421.40000000000003
13741	313.6
13742	254.8
13743	98.0
13744	39.2
13745	9.8
13746	0.0
13747	0.0
13748	0.0
13749	0.0
13750	0.0
13751	0.0
13752	0.0
13753	0.0
13754	9.8
13756	19.6
13758	88.2
13759	352.8
13760	392.0
13761	470.40000000000003
13762	588.0
13763	823.2
13764	784.0
13765	656.6
13766	499.8
13767	323.40000000000003
13768	245.00000000000003
13769	68.60000000000001
13770	29.400000000000002
13771	0.0
13772	0.0
13773	0.0
13774	0.0
13775	0.0
13776	0.0
13777	0.0
13778	29.400000000000002
13779	68.60000000000001
13780	156.8
13781	323.40000000000003
13782	480.20000000000005
13783	686.0
13784	431.20000000000005
13785	362.6
13786	490.00000000000006
13787	450.8
13788	274.40000000000003
13789	166.60000000000002
13790	186.20000000000002
13791	127.4
13792	68.60000000000001
13793	49.0
13794	19.6
13795	0.0
13796	0.0
13797	0.0
13798	0.0
13799	0.0
13800	0.0
13801	0.0
13802	9.8
13803	39.2
13804	176.4
13805	215.60000000000002
13806	313.6
13807	548.8000000000001
13808	568.4000000000001
13809	686.0
13810	676.2
13811	803.6
13812	764.4000000000001
13813	372.40000000000003
13814	480.20000000000005
13815	333.20000000000005
13816	235.20000000000002
13817	137.20000000000002
13818	29.400000000000002
13819	0.0
13820	0.0
13821	0.0
13822	0.0
13823	0.0
13824	0.0
13825	0.0
13826	9.8
13827	0.0
13828	29.400000000000002
13829	78.4
13830	98.0
13831	166.60000000000002
13832	274.40000000000003
13833	284.20000000000005
13834	127.4
13835	78.4
13836	107.80000000000001
13837	78.4
13838	58.800000000000004
13839	88.2
13840	127.4
13841	88.2
13842	9.8
13843	0.0
13844	0.0
13845	0.0
13846	0.0
13847	0.0
13848	0.0
13849	0.0
13850	0.0
13851	19.6
13852	29.400000000000002
13853	58.800000000000004
13854	88.2
13855	147.0
13856	245.00000000000003
13857	362.6
13858	656.6
13859	793.8000000000001
13860	754.6
13861	617.4000000000001
13862	470.40000000000003
13863	313.6
13864	196.0
13865	88.2
13866	19.6
13867	0.0
13868	0.0
13869	0.0
13870	0.0
13871	0.0
13872	0.0
13873	0.0
13874	29.400000000000002
13875	137.20000000000002
13876	88.2
13877	98.0
13878	235.20000000000002
13879	274.40000000000003
13880	499.8
13881	793.8000000000001
13882	833.0000000000001
13883	735.0
13885	597.8000000000001
13886	450.8
13887	303.8
13888	186.20000000000002
13889	78.4
13890	9.8
13891	0.0
13892	0.0
13893	0.0
13894	0.0
13895	0.0
13896	0.0
13897	0.0
13898	29.400000000000002
13899	68.60000000000001
13900	166.60000000000002
13901	254.8
13902	470.40000000000003
13903	558.6
13904	450.8
13905	323.40000000000003
13906	441.00000000000006
13907	343.0
13908	392.0
13909	215.60000000000002
13910	68.60000000000001
13911	98.0
13913	29.400000000000002
13914	9.8
13915	0.0
13916	0.0
13917	0.0
13918	0.0
13919	0.0
13920	0.0
13921	0.0
13922	0.0
13923	9.8
13924	29.400000000000002
13925	58.800000000000004
13926	68.60000000000001
13927	107.80000000000001
13929	127.4
13930	117.60000000000001
13931	137.20000000000002
13932	156.8
13933	166.60000000000002
13934	147.0
13935	156.8
13936	78.4
13937	29.400000000000002
13938	9.8
13939	0.0
13940	0.0
13941	0.0
13942	0.0
13943	0.0
13944	0.0
13945	0.0
13946	0.0
13947	29.400000000000002
13948	39.2
13949	117.60000000000001
13950	176.4
13951	215.60000000000002
13952	225.4
13953	235.20000000000002
13954	245.00000000000003
13955	264.6
13956	401.8
13957	225.4
13958	176.4
13959	147.0
13960	88.2
13961	39.2
13962	9.8
13963	0.0
13964	0.0
13965	0.0
13966	0.0
13967	0.0
13968	0.0
13969	0.0
13970	9.8
13971	49.0
13972	137.20000000000002
13973	303.8
13974	450.8
13975	392.0
13976	450.8
13977	392.0
13978	460.6
13979	382.20000000000005
13980	352.8
13981	372.40000000000003
13982	401.8
13983	176.4
13984	58.800000000000004
13985	29.400000000000002
13986	0.0
13987	0.0
13988	0.0
13989	0.0
13990	0.0
13991	0.0
13992	0.0
13993	0.0
13994	9.8
13996	58.800000000000004
13997	117.60000000000001
13998	156.8
13999	333.20000000000005
14000	568.4000000000001
14001	666.4000000000001
14002	441.00000000000006
14003	401.8
14005	303.8
14006	352.8
14007	245.00000000000003
14008	88.2
14009	29.400000000000002
14010	9.8
14011	0.0
14012	0.0
14013	0.0
14014	0.0
14015	0.0
14016	0.0
14017	0.0
14018	9.8
14019	39.2
14020	107.80000000000001
14021	196.0
14022	303.8
14023	519.4000000000001
14024	715.4000000000001
14025	784.0
14026	823.2
14027	607.6
14028	480.20000000000005
14029	548.8000000000001
14030	411.6
14031	274.40000000000003
14032	127.4
14033	49.0
14034	9.8
14035	0.0
14036	0.0
14037	0.0
14038	0.0
14039	0.0
14040	0.0
14041	0.0
14042	9.8
14043	39.2
14044	117.60000000000001
14045	333.20000000000005
14046	235.20000000000002
14047	274.40000000000003
14048	421.40000000000003
14049	352.8
14050	588.0
14051	137.20000000000002
14052	313.6
14053	176.4
14054	68.60000000000001
14055	98.0
14056	78.4
14057	19.6
14058	9.8
14059	0.0
14060	0.0
14061	0.0
14062	0.0
14063	0.0
14064	0.0
14065	0.0
14066	9.8
14067	29.400000000000002
14068	98.0
14069	205.8
14070	382.20000000000005
14071	186.20000000000002
14072	431.20000000000005
14073	803.6
14074	362.6
14075	401.8
14076	568.4000000000001
14077	294.0
14078	284.20000000000005
14079	294.0
14080	166.60000000000002
14081	58.800000000000004
14082	9.8
14083	0.0
14084	0.0
14085	0.0
14086	0.0
14087	0.0
14088	0.0
14089	0.0
14090	9.8
14091	39.2
14092	127.4
14093	284.20000000000005
14094	460.6
14095	617.4000000000001
14096	735.0
14097	803.6
14098	823.2
14099	784.0
14100	686.0
14101	539.0
14102	401.8
14103	274.40000000000003
14104	156.8
14105	58.800000000000004
14106	9.8
14107	0.0
14108	0.0
14109	0.0
14110	0.0
14111	0.0
14112	0.0
14113	0.0
14114	9.8
14115	39.2
14116	127.4
14117	264.6
14118	411.6
14119	352.8
14120	441.00000000000006
14121	529.2
14122	431.20000000000005
14123	480.20000000000005
14124	343.0
14125	480.20000000000005
14126	392.0
14127	186.20000000000002
14128	98.0
14129	29.400000000000002
14130	9.8
14131	0.0
14132	0.0
14133	0.0
14134	0.0
14135	0.0
14136	0.0
14137	0.0
14138	9.8
14139	39.2
14140	58.800000000000004
14141	215.60000000000002
14142	254.8
14143	294.0
14144	646.8000000000001
14145	784.0
14146	813.4000000000001
14147	774.2
14148	666.4000000000001
14149	529.2
14150	382.20000000000005
14151	254.8
14152	137.20000000000002
14153	39.2
14154	0.0
14155	0.0
14156	0.0
14157	0.0
14158	0.0
14159	0.0
14160	0.0
14161	0.0
14162	9.8
14163	29.400000000000002
14164	127.4
14165	225.4
14166	117.60000000000001
14167	147.0
14168	205.8
14169	323.40000000000003
14170	245.00000000000003
14171	303.8
14172	519.4000000000001
14173	303.8
14174	284.20000000000005
14175	147.0
14176	39.2
14177	9.8
14178	0.0
14179	0.0
14180	0.0
14181	0.0
14182	0.0
14183	0.0
14184	0.0
14185	0.0
14186	0.0
14187	19.6
14188	68.60000000000001
14189	137.20000000000002
14190	225.4
14191	274.40000000000003
14192	284.20000000000005
14193	450.8
14194	578.2
14195	558.6
14196	470.40000000000003
14197	372.40000000000003
14198	264.6
14199	205.8
14200	137.20000000000002
14201	49.0
14202	9.8
14203	0.0
14204	0.0
14205	0.0
14206	0.0
14207	0.0
14208	0.0
14209	0.0
14210	0.0
14211	9.8
14212	19.6
14213	39.2
14214	98.0
14215	225.4
14216	215.60000000000002
14218	147.0
14219	107.80000000000001
14220	98.0
14221	58.800000000000004
14222	39.2
14223	29.400000000000002
14224	19.6
14225	0.0
14226	0.0
14227	0.0
14228	0.0
14229	0.0
14230	0.0
14231	0.0
14232	0.0
14233	0.0
14234	0.0
14235	39.2
14236	78.4
14237	166.60000000000002
14238	254.8
14239	284.20000000000005
14240	558.6
14241	578.2
14242	607.6
14243	421.40000000000003
14245	450.8
14246	284.20000000000005
14247	235.20000000000002
14248	117.60000000000001
14249	39.2
14250	0.0
14251	0.0
14252	0.0
14253	0.0
14254	0.0
14255	0.0
14256	0.0
14257	0.0
14258	0.0
14259	29.400000000000002
14260	107.80000000000001
14261	245.00000000000003
14262	411.6
14263	578.2
14264	686.0
14265	744.8000000000001
14266	754.6
14267	715.4000000000001
14268	627.2
14269	490.00000000000006
14270	343.0
14271	225.4
14272	117.60000000000001
14273	29.400000000000002
14274	0.0
14275	0.0
14276	0.0
14277	0.0
14278	0.0
14279	0.0
14280	0.0
14281	0.0
14282	0.0
14283	29.400000000000002
14284	98.0
14285	254.8
14286	382.20000000000005
14287	421.40000000000003
14288	568.4000000000001
14289	695.8000000000001
14290	705.6
14291	656.6
14292	578.2
14293	460.6
14294	313.6
14295	196.0
14296	78.4
14297	29.400000000000002
14298	0.0
14299	0.0
14300	0.0
14301	0.0
14302	0.0
14303	0.0
14304	0.0
14305	0.0
14306	0.0
14307	29.400000000000002
14308	88.2
14309	225.4
14310	352.8
14311	558.6
14312	519.4000000000001
14313	627.2
14314	646.8000000000001
14315	774.2
14316	588.0
14317	470.40000000000003
14318	264.6
14319	98.0
14320	78.4
14321	58.800000000000004
14322	0.0
14323	0.0
14324	0.0
14325	0.0
14326	0.0
14327	0.0
14328	0.0
14329	0.0
14330	0.0
14331	9.8
14332	39.2
14333	78.4
14334	166.60000000000002
14335	470.40000000000003
14336	568.4000000000001
14337	725.2
14338	656.6
14339	666.4000000000001
14340	617.4000000000001
14341	490.00000000000006
14342	215.60000000000002
14343	117.60000000000001
14344	107.80000000000001
14345	19.6
14346	0.0
14347	0.0
14348	0.0
14349	0.0
14350	0.0
14351	0.0
14352	0.0
14353	0.0
14354	0.0
14355	19.6
14356	98.0
14357	245.00000000000003
14358	343.0
14359	519.4000000000001
14360	637.0
14361	480.20000000000005
14362	597.8000000000001
14363	529.2
14364	362.6
14365	294.0
14366	205.8
14367	107.80000000000001
14368	39.2
14369	19.6
14370	0.0
14371	0.0
14372	0.0
14373	0.0
14374	0.0
14375	0.0
14376	0.0
14377	0.0
14378	0.0
14379	19.6
14380	88.2
14381	156.8
14382	245.00000000000003
14383	137.20000000000002
14384	215.60000000000002
14385	245.00000000000003
14386	284.20000000000005
14387	235.20000000000002
14389	313.6
14390	323.40000000000003
14391	78.4
14392	19.6
14393	9.8
14394	0.0
14395	0.0
14396	0.0
14397	0.0
14398	0.0
14399	0.0
14400	0.0
14401	0.0
14402	0.0
14403	19.6
14404	39.2
14405	68.60000000000001
14406	156.8
14407	196.0
14408	264.6
14409	245.00000000000003
14410	254.8
14411	235.20000000000002
14412	254.8
14413	127.4
14414	29.400000000000002
14415	49.0
14416	68.60000000000001
14417	29.400000000000002
14418	0.0
14419	0.0
14420	0.0
14421	0.0
14422	0.0
14423	0.0
14424	0.0
14425	0.0
14426	0.0
14427	19.6
14428	68.60000000000001
14429	196.0
14430	235.20000000000002
14431	372.40000000000003
14432	362.6
14433	519.4000000000001
14434	793.8000000000001
14435	666.4000000000001
14436	294.0
14437	284.20000000000005
14438	176.4
14439	98.0
14440	39.2
14441	9.8
14442	0.0
14443	0.0
14444	0.0
14445	0.0
14446	0.0
14447	0.0
14448	0.0
14449	0.0
14450	0.0
14451	9.8
14452	39.2
14453	98.0
14454	156.8
14455	274.40000000000003
14456	215.60000000000002
14457	205.8
14458	156.8
14459	137.20000000000002
14460	147.0
14461	117.60000000000001
14462	166.60000000000002
14464	39.2
14465	9.8
14466	0.0
14467	0.0
14468	0.0
14469	0.0
14470	0.0
14471	0.0
14472	0.0
14473	0.0
14474	0.0
14475	9.8
14476	29.400000000000002
14477	107.80000000000001
14478	284.20000000000005
14479	294.0
14480	627.2
14481	176.4
14482	264.6
14483	303.8
14484	186.20000000000002
14485	147.0
14486	117.60000000000001
14487	98.0
14488	68.60000000000001
14489	9.8
14490	0.0
14491	0.0
14492	0.0
14493	0.0
14494	0.0
14495	0.0
14496	0.0
14497	0.0
14498	0.0
14499	19.6
14500	68.60000000000001
14501	166.60000000000002
14502	431.20000000000005
14503	284.20000000000005
14504	382.20000000000005
14505	460.6
14506	490.00000000000006
14507	196.0
14508	519.4000000000001
14509	225.4
14510	166.60000000000002
14511	196.0
14512	68.60000000000001
14513	9.8
14514	0.0
14515	0.0
14516	0.0
14517	0.0
14518	0.0
14519	0.0
14520	0.0
14521	0.0
14522	0.0
14523	19.6
14524	58.800000000000004
14525	127.4
14526	176.4
14527	284.20000000000005
14528	519.4000000000001
14529	686.0
14531	656.6
14532	568.4000000000001
14533	431.20000000000005
14534	284.20000000000005
14535	147.0
14536	58.800000000000004
14537	9.8
14538	0.0
14539	0.0
14540	0.0
14541	0.0
14542	0.0
14543	0.0
14544	0.0
14545	0.0
14546	0.0
14547	0.0
14548	29.400000000000002
14549	78.4
14550	156.8
14551	176.4
14552	147.0
14553	186.20000000000002
14554	480.20000000000005
14555	499.8
14556	372.40000000000003
14557	343.0
14558	245.00000000000003
14559	98.0
14560	29.400000000000002
14561	9.8
14562	0.0
14563	0.0
14564	0.0
14565	0.0
14566	0.0
14567	0.0
14568	0.0
14569	0.0
14570	0.0
14571	0.0
14572	19.6
14573	49.0
14574	117.60000000000001
14575	166.60000000000002
14576	362.6
14577	509.6
14578	450.8
14579	627.2
14580	411.6
14581	490.00000000000006
14582	323.40000000000003
14583	156.8
14584	29.400000000000002
14585	0.0
14586	0.0
14587	0.0
14588	0.0
14589	0.0
14590	0.0
14591	0.0
14592	0.0
14593	0.0
14594	0.0
14595	9.8
14596	58.800000000000004
14597	147.0
14598	274.40000000000003
14599	480.20000000000005
14600	558.6
14601	441.00000000000006
14602	529.2
14603	686.0
14604	548.8000000000001
14605	411.6
14606	264.6
14607	166.60000000000002
14608	49.0
14609	0.0
14610	0.0
14611	0.0
14612	0.0
14613	0.0
14614	0.0
20421	0.0
20422	0.0
20423	0.0
20424	9.8
20425	49.0
20426	78.4
20427	196.0
20428	372.40000000000003
20430	686.0
20431	617.4000000000001
20432	862.4000000000001
20433	813.4000000000001
20434	323.40000000000003
20435	225.4
20436	245.00000000000003
20437	186.20000000000002
20438	107.80000000000001
20439	49.0
20440	9.8
20441	0.0
20442	0.0
20443	0.0
20444	0.0
20445	0.0
20446	0.0
20447	0.0
20448	9.8
20449	49.0
20450	147.0
20451	313.6
20452	450.8
20453	254.8
20454	274.40000000000003
20455	294.0
20456	382.20000000000005
20457	303.8
20458	411.6
20459	333.20000000000005
20460	215.60000000000002
20461	117.60000000000001
20462	166.60000000000002
20463	58.800000000000004
20464	9.8
20465	0.0
20466	0.0
20467	0.0
20468	0.0
20469	0.0
20470	0.0
20471	0.0
20472	19.6
20473	49.0
20474	107.80000000000001
20475	166.60000000000002
20476	303.8
20477	421.40000000000003
20478	519.4000000000001
20479	529.2
20481	539.0
20482	382.20000000000005
20484	303.8
20485	235.20000000000002
20486	156.8
20487	39.2
20488	9.8
20489	0.0
20490	0.0
20491	0.0
20492	0.0
20493	0.0
20494	0.0
20495	0.0
20496	9.8
20497	58.800000000000004
20498	88.2
20500	137.20000000000002
20501	382.20000000000005
20502	607.6
20503	313.6
20504	235.20000000000002
20505	558.6
20506	548.8000000000001
20507	460.6
20508	225.4
20509	107.80000000000001
20510	98.0
20511	39.2
20512	0.0
20513	0.0
20514	0.0
20515	0.0
20516	0.0
20517	0.0
20518	0.0
20519	0.0
20520	9.8
20521	68.60000000000001
20522	186.20000000000002
20523	392.0
20524	558.6
20525	646.8000000000001
20526	617.4000000000001
20527	313.6
20528	558.6
20529	676.2
20530	382.20000000000005
20531	490.00000000000006
20532	372.40000000000003
20533	294.0
20534	176.4
20535	58.800000000000004
20536	9.8
20537	0.0
20538	0.0
20539	0.0
20540	0.0
20541	0.0
20542	0.0
20543	0.0
20544	19.6
20545	58.800000000000004
20546	166.60000000000002
20547	323.40000000000003
20548	490.00000000000006
20549	656.6
20550	725.2
20551	676.2
20552	793.8000000000001
20553	607.6
20554	568.4000000000001
20555	411.6
20556	450.8
20557	274.40000000000003
20558	156.8
20559	78.4
20560	19.6
20561	0.0
20562	0.0
20563	0.0
20564	0.0
20565	0.0
20566	0.0
20567	0.0
20568	19.6
20569	58.800000000000004
20570	166.60000000000002
20571	323.40000000000003
20572	499.8
20573	676.2
20574	568.4000000000001
20575	705.6
20576	558.6
20577	382.20000000000005
20578	480.20000000000005
20579	411.6
20581	225.4
20582	176.4
20583	39.2
20584	9.8
20585	0.0
20586	0.0
20587	0.0
20588	0.0
20589	0.0
20590	0.0
20591	0.0
20592	19.6
20593	58.800000000000004
20594	147.0
20595	294.0
20596	313.6
20597	431.20000000000005
20598	480.20000000000005
20599	176.4
20600	480.20000000000005
20601	352.8
20602	156.8
20603	176.4
20604	186.20000000000002
20605	137.20000000000002
20606	196.0
20607	58.800000000000004
20608	19.6
20609	0.0
20610	0.0
20611	0.0
20612	0.0
20613	0.0
20614	0.0
20615	0.0
20616	29.400000000000002
20617	88.2
20618	107.80000000000001
20619	166.60000000000002
20620	284.20000000000005
20621	333.20000000000005
20622	431.20000000000005
20623	519.4000000000001
20624	401.8
20625	323.40000000000003
20626	372.40000000000003
20627	176.4
20628	274.40000000000003
20629	254.8
20630	176.4
20631	68.60000000000001
20632	19.6
20633	0.0
20634	0.0
20635	0.0
20636	0.0
20637	0.0
20638	0.0
20639	0.0
20640	19.6
20641	68.60000000000001
20642	98.0
20643	215.60000000000002
20644	490.00000000000006
20645	676.2
20646	774.2
20647	813.4000000000001
20648	715.4000000000001
20649	754.6
20650	588.0
20651	539.0
20652	235.20000000000002
20653	156.8
20654	58.800000000000004
20655	9.8
20656	0.0
20657	0.0
20658	0.0
20659	0.0
20660	0.0
20661	0.0
20662	0.0
20663	0.0
20664	19.6
20665	68.60000000000001
20666	176.4
20667	343.0
20668	480.20000000000005
20669	646.8000000000001
20670	705.6
20671	744.8000000000001
20672	686.0
20673	744.8000000000001
20674	607.6
20675	480.20000000000005
20676	382.20000000000005
20677	323.40000000000003
20678	186.20000000000002
20679	78.4
20680	9.8
20681	0.0
20682	0.0
20683	0.0
20684	0.0
20685	0.0
20686	0.0
20687	0.0
20688	29.400000000000002
20689	78.4
20690	147.0
20691	284.20000000000005
20692	323.40000000000003
20693	313.6
20694	372.40000000000003
20695	450.8
20696	509.6
20697	254.8
20698	117.60000000000001
20699	107.80000000000001
20700	78.4
20701	68.60000000000001
20702	39.2
20703	9.8
20704	0.0
20705	0.0
20706	0.0
20707	0.0
20708	0.0
20709	0.0
20710	0.0
20711	0.0
20712	0.0
20713	19.6
20714	49.0
20715	58.800000000000004
20717	88.2
20718	98.0
20720	127.4
20721	147.0
20722	117.60000000000001
20723	137.20000000000002
20724	117.60000000000001
20725	88.2
20726	39.2
20727	29.400000000000002
20728	0.0
20729	0.0
20730	0.0
20731	0.0
20732	0.0
20733	0.0
20734	0.0
20735	0.0
20736	9.8
20737	29.400000000000002
20738	49.0
20739	137.20000000000002
20740	196.0
20741	225.4
20742	313.6
20743	529.2
20744	793.8000000000001
20745	735.0
20746	637.0
20747	441.00000000000006
20748	382.20000000000005
20749	323.40000000000003
20750	186.20000000000002
20751	78.4
20752	29.400000000000002
20753	0.0
20754	0.0
20755	0.0
20756	0.0
20757	0.0
20758	0.0
20759	0.0
20760	19.6
20761	68.60000000000001
20762	107.80000000000001
20763	264.6
20764	294.0
20765	499.8
20766	637.0
20767	735.0
20768	764.4000000000001
20769	715.4000000000001
20770	784.0
20771	411.6
20772	470.40000000000003
20773	137.20000000000002
20774	58.800000000000004
20775	19.6
20776	9.8
20777	0.0
20778	0.0
20779	0.0
20780	0.0
20781	0.0
20782	0.0
20783	0.0
20784	29.400000000000002
20785	88.2
20786	196.0
20787	392.0
20788	548.8000000000001
20789	519.4000000000001
20790	313.6
20791	294.0
20792	245.00000000000003
20793	147.0
20794	117.60000000000001
20795	78.4
20796	68.60000000000001
20798	29.400000000000002
20800	9.8
20801	0.0
20802	0.0
20803	0.0
20804	0.0
20805	0.0
20806	0.0
20807	0.0
20808	29.400000000000002
20809	88.2
20810	186.20000000000002
20811	372.40000000000003
20812	548.8000000000001
20813	597.8000000000001
20814	539.0
20815	441.00000000000006
20816	411.6
20817	284.20000000000005
20818	196.0
20819	127.4
20820	78.4
20821	58.800000000000004
20822	78.4
20823	29.400000000000002
20824	9.8
20825	0.0
20826	0.0
20827	0.0
20828	0.0
20829	0.0
20830	0.0
20831	0.0
20832	9.8
20833	19.6
20834	58.800000000000004
20835	107.80000000000001
20836	225.4
20837	294.0
20838	362.6
20839	627.2
20840	254.8
20841	343.0
20842	284.20000000000005
20843	205.8
20844	284.20000000000005
20845	176.4
20846	78.4
20847	39.2
20848	9.8
20849	0.0
20850	0.0
20851	0.0
20852	0.0
20853	0.0
20854	0.0
20855	0.0
20856	9.8
20857	39.2
20858	68.60000000000001
20859	147.0
20860	186.20000000000002
20861	303.8
20862	431.20000000000005
20863	303.8
20864	441.00000000000006
20865	264.6
20866	431.20000000000005
20867	411.6
20868	333.20000000000005
20869	274.40000000000003
20870	137.20000000000002
20871	88.2
20872	19.6
20873	0.0
20874	0.0
20875	0.0
20876	0.0
20877	0.0
20878	0.0
20879	9.8
20880	19.6
20881	39.2
20882	98.0
20883	186.20000000000002
20884	245.00000000000003
20885	431.20000000000005
20886	401.8
20887	617.4000000000001
20888	725.2
20889	774.2
20890	294.0
20892	529.2
20893	284.20000000000005
20894	98.0
20895	19.6
20896	9.8
20897	0.0
20898	0.0
20899	0.0
20900	0.0
20901	0.0
20902	0.0
20903	0.0
20904	9.8
20905	29.400000000000002
20906	49.0
20907	78.4
20908	235.20000000000002
20909	313.6
20910	166.60000000000002
20911	333.20000000000005
20912	470.40000000000003
20913	950.6
20914	774.2
20915	646.8000000000001
20916	499.8
20917	343.0
20918	225.4
20919	98.0
20920	29.400000000000002
20921	9.8
20922	0.0
20923	0.0
20924	0.0
20925	0.0
20926	0.0
20927	9.8
20928	49.0
20929	98.0
20930	196.0
20931	411.6
20932	441.00000000000006
20933	519.4000000000001
20934	548.8000000000001
