	date_forecast	building	pv_measurement
1983	2023-06-14 15:45:00	A	2327.827781581689
1984	2023-06-14 16:00:00	A	2259.154667665275
1985	2023-06-14 16:15:00	A	2154.4453202754976
1986	2023-06-14 16:30:00	A	1768.5876181369208
1987	2023-06-14 16:45:00	A	1451.8434737427601
1988	2023-06-14 17:00:00	A	1298.2789263356617
1989	2023-06-14 17:15:00	A	1162.9309812373094
1990	2023-06-14 17:30:00	A	1017.437345594704
1991	2023-06-14 17:45:00	A	841.2503882525622
1992	2023-06-14 18:00:00	A	650.2170698472123
1993	2023-06-14 18:15:00	A	517.9161157821447
1994	2023-06-14 18:30:00	A	484.9865255041037
1995	2023-06-14 18:45:00	A	382.93438191378294
1996	2023-06-14 19:00:00	A	297.11303213904824
1997	2023-06-14 19:15:00	A	291.6966559656988
1998	2023-06-14 19:30:00	A	237.7465116727757
1999	2023-06-14 19:45:00	A	142.68553729726563
2000	2023-06-14 20:00:00	A	120.81108463066803
2001	2023-06-14 20:15:00	A	108.15488466518696
2002	2023-06-14 20:30:00	A	9.186021286591126
2003	2023-06-14 20:45:00	A	30.744555895154566
2004	2023-06-14 21:00:00	A	5.701875437114111
2005	2023-06-14 21:15:00	A	1.2720686340913632
2006	2023-06-14 21:30:00	A	1.0053104156585881
2007	2023-06-14 21:45:00	A	0.174975614485116
2008	2023-06-14 22:00:00	A	0.1940362260819482
2009	2023-06-14 22:15:00	A	0.12400094982696545
2010	2023-06-14 22:30:00	A	0.1262780017220328
2011	2023-06-14 22:45:00	A	0.13836335193179178
2012	2023-06-14 23:00:00	A	0.06103444769075733
2013	2023-06-14 23:15:00	A	0.06103444769075733
2014	2023-06-14 23:30:00	A	-0.23719418535097653
2015	2023-06-14 23:45:00	A	1.4408891866676252
2016	2023-06-18 00:00:00	A	0.2876187914516966
2017	2023-06-18 00:15:00	A	0.959618368506869
2018	2023-06-18 00:30:00	A	4.5487267281378445
2019	2023-06-18 00:45:00	A	6.162399738268449
2020	2023-06-18 01:00:00	A	15.563463320324145
2021	2023-06-18 01:15:00	A	27.58434927502626
2022	2023-06-18 01:30:00	A	43.78538466732676
2023	2023-06-18 01:45:00	A	63.90179421544756
2024	2023-06-18 02:00:00	A	139.69669889535018
2025	2023-06-18 02:15:00	A	221.45754763358124
2026	2023-06-18 02:30:00	A	237.754731632036
2027	2023-06-18 02:45:00	A	236.23487559867993
2028	2023-06-18 03:00:00	A	259.9951856121552
2029	2023-06-18 03:15:00	A	411.7262461990846
2030	2023-06-18 03:30:00	A	463.9084437020406
2031	2023-06-18 03:45:00	A	629.3071021535287
2032	2023-06-18 04:00:00	A	711.9696570160144
2033	2023-06-18 04:15:00	A	1089.399529321392
2034	2023-06-18 04:30:00	A	1196.11891073982
2035	2023-06-18 04:45:00	A	1503.163810029077
2036	2023-06-18 05:00:00	A	1723.3856613437902
2037	2023-06-18 05:15:00	A	2113.861832192066
2038	2023-06-18 05:30:00	A	2350.2551381297244
2039	2023-06-18 05:45:00	A	2703.321490504804
2040	2023-06-18 06:00:00	A	2759.089801501223
2041	2023-06-18 06:15:00	A	3220.7916466130546
2042	2023-06-18 06:30:00	A	3499.8683789922893
2043	2023-06-18 06:45:00	A	3611.7647889314653
2044	2023-06-18 07:00:00	A	3869.3810764730983
2045	2023-06-18 07:15:00	A	3973.7801767558713
2046	2023-06-18 07:30:00	A	4111.282908892755
2047	2023-06-18 07:45:00	A	4256.537909291234
2048	2023-06-18 08:00:00	A	4465.806663182731
2049	2023-06-18 08:15:00	A	4453.4633751636975
2050	2023-06-18 08:30:00	A	4486.968227625693
2051	2023-06-18 08:45:00	A	4506.28128354397
2052	2023-06-18 09:00:00	A	4609.574361160801
2053	2023-06-18 09:15:00	A	4621.813949586418
2054	2023-06-18 09:30:00	A	4682.693657526976
2055	2023-06-18 09:45:00	A	4708.210384467865
2056	2023-06-18 10:00:00	A	4679.5052121143535
2057	2023-06-18 10:15:00	A	4597.185284989378
2058	2023-06-18 10:30:00	A	4590.550510520022
2059	2023-06-18 10:45:00	A	4302.967726884979
2060	2023-06-18 11:00:00	A	4166.639595710823
2061	2023-06-18 11:15:00	A	3898.7247135197726
2062	2023-06-18 11:30:00	A	3748.782891691409
2063	2023-06-18 11:45:00	A	3216.487884681875
2064	2023-06-18 12:00:00	A	3185.821576351074
2065	2023-06-18 12:15:00	A	2703.368736345981
2066	2023-06-18 12:30:00	A	2540.2787773734585
2067	2023-06-18 12:45:00	A	2964.1185544127648
2068	2023-06-18 13:00:00	A	3359.5850245051793
2069	2023-06-18 13:15:00	A	3424.283075265368
2070	2023-06-18 13:30:00	A	3385.6891956627965
2071	2023-06-18 13:45:00	A	3258.8694816839416
2072	2023-06-18 14:00:00	A	2852.1243781975763
2073	2023-06-18 14:15:00	A	2237.718592589198
2074	2023-06-18 14:30:00	A	2129.4848763637583
2075	2023-06-18 14:45:00	A	1879.1339993417446
2076	2023-06-18 15:00:00	A	1796.7281217276359
2077	2023-06-18 15:15:00	A	1727.2867020382196
2078	2023-06-18 15:30:00	A	1621.5001781568803
2079	2023-06-18 15:45:00	A	1425.0309749019511
2080	2023-06-18 16:00:00	A	1378.5939543395516
2081	2023-06-18 16:15:00	A	1368.5175136428288
2082	2023-06-18 16:30:00	A	1240.307076611764
2083	2023-06-18 16:45:00	A	1076.9964854238196
2084	2023-06-18 17:00:00	A	920.0639827987093
2085	2023-06-18 17:15:00	A	795.5757016515693
2086	2023-06-18 17:30:00	A	815.2772452430853
2087	2023-06-18 17:45:00	A	658.7681334376892
2088	2023-06-18 18:00:00	A	336.54534312109814
2089	2023-06-18 18:15:00	A	327.48307871890444
2090	2023-06-18 18:30:00	A	281.5603328435811
2091	2023-06-18 18:45:00	A	230.54520658253918
2092	2023-06-18 19:00:00	A	223.03272786363158
2093	2023-06-18 19:15:00	A	156.29306741137714
2094	2023-06-18 19:30:00	A	137.57088392483303
2095	2023-06-18 19:45:00	A	0.7941728232849787
2096	2023-06-18 20:00:00	A	15.483512696772722
2097	2023-06-18 20:15:00	A	2.651249234526262
2098	2023-06-18 20:30:00	A	8.509042503524215
2099	2023-06-18 20:45:00	A	-0.8238132584546612
2100	2023-06-18 21:00:00	A	-2.3675490318057646
2101	2023-06-18 21:15:00	A	-0.44671277310881774
2102	2023-06-18 21:30:00	A	-1.1286980629780803
2103	2023-06-18 21:45:00	A	-1.0619614193649878
2104	2023-06-18 22:00:00	A	-0.023147988759418717
2105	2023-06-18 22:15:00	A	-0.1893275845645818
2106	2023-06-18 22:30:00	A	0.0003180917073989335
2107	2023-06-18 22:45:00	A	0.00020371781311982596
2108	2023-06-18 23:00:00	A	0.0005461774413242483
2109	2023-06-18 23:15:00	A	0.0005461774413242483
2110	2023-06-18 23:30:00	A	-1.622421868080501
2111	2023-06-18 23:45:00	A	-0.9765322600926434
2112	2023-06-19 00:00:00	A	-1.9254967276204051
2113	2023-06-19 00:15:00	A	-1.9506582681806268
2114	2023-06-19 00:30:00	A	-4.27854709361455
2115	2023-06-19 00:45:00	A	-4.964389907115877
2116	2023-06-19 01:00:00	A	0.0507398334172588
2117	2023-06-19 01:15:00	A	9.87900804205235
2118	2023-06-19 01:30:00	A	16.31001280329283
2119	2023-06-19 01:45:00	A	23.830827525285425
2120	2023-06-19 02:00:00	A	35.281223814481436
2121	2023-06-19 02:15:00	A	51.38119615392248
2122	2023-06-19 02:30:00	A	60.03871079329454
2123	2023-06-19 02:45:00	A	80.34521419647163
2124	2023-06-19 03:00:00	A	105.50389431413073
2125	2023-06-19 03:15:00	A	115.91862164089763
2126	2023-06-19 03:30:00	A	144.13516792693272
2127	2023-06-19 03:45:00	A	165.05283837465655
2128	2023-06-19 04:00:00	A	173.27522952121703
2129	2023-06-19 04:15:00	A	241.8551484403326
2130	2023-06-19 04:30:00	A	242.9230131860817
2131	2023-06-19 04:45:00	A	315.252093136859
2132	2023-06-19 05:00:00	A	388.3286308352426
2133	2023-06-19 05:15:00	A	540.0146703691812
2134	2023-06-19 05:30:00	A	574.706253750323
2135	2023-06-19 05:45:00	A	640.5733542792057
2136	2023-06-19 06:00:00	A	639.0648854105893
2137	2023-06-19 06:15:00	A	594.5793391905012
2138	2023-06-19 06:30:00	A	549.3454960668137
2139	2023-06-19 06:45:00	A	716.1535107599112
2140	2023-06-19 07:00:00	A	950.8505500835257
2141	2023-06-19 07:15:00	A	1155.6740480160306
2142	2023-06-19 07:30:00	A	1337.383538907296
2143	2023-06-19 07:45:00	A	1159.2470550989733
2144	2023-06-19 08:00:00	A	1141.8355645850347
2145	2023-06-19 08:15:00	A	1088.8400720083223
2146	2023-06-19 08:30:00	A	733.7708888279979
2147	2023-06-19 08:45:00	A	745.2431786034308
2148	2023-06-19 09:00:00	A	736.9856178366423
2149	2023-06-19 09:15:00	A	786.5188664883739
2150	2023-06-19 09:30:00	A	806.758147200935
2151	2023-06-19 09:45:00	A	922.1495113537914
2152	2023-06-19 10:00:00	A	986.3940607183072
2153	2023-06-19 10:15:00	A	937.1310008195109
2154	2023-06-19 10:30:00	A	1022.1534450518092
2155	2023-06-19 10:45:00	A	1671.7539939985763
2156	2023-06-19 11:00:00	A	1875.72290224174
2157	2023-06-19 11:15:00	A	2326.417459768154
2158	2023-06-19 11:30:00	A	2712.134294815546
2159	2023-06-19 11:45:00	A	2571.704399363791
2160	2023-06-19 12:00:00	A	2636.2297218109966
2161	2023-06-19 12:15:00	A	2674.5167223527965
2162	2023-06-19 12:30:00	A	2652.147724002112
2163	2023-06-19 12:45:00	A	3204.9004429402967
2164	2023-06-19 13:00:00	A	3590.533099814619
2165	2023-06-19 13:15:00	A	3522.3038983619144
2166	2023-06-19 13:30:00	A	3670.267701554559
2167	2023-06-19 13:45:00	A	3558.2022654570947
2168	2023-06-19 14:00:00	A	3553.0860777390376
2169	2023-06-19 14:15:00	A	3547.063112478219
2170	2023-06-19 14:30:00	A	3379.2578035438373
2171	2023-06-19 14:45:00	A	3206.452468870682
2172	2023-06-19 15:00:00	A	3085.0250418201736
2173	2023-06-19 15:15:00	A	2915.594279484059
2174	2023-06-19 15:30:00	A	2694.4195500180836
2175	2023-06-19 15:45:00	A	2335.323540148625
2176	2023-06-19 16:00:00	A	2245.606345601609
2177	2023-06-19 16:15:00	A	2012.1038029379374
2178	2023-06-19 16:30:00	A	1673.5182980744748
2179	2023-06-19 16:45:00	A	1382.732823325045
2180	2023-06-19 17:00:00	A	1175.9559944820357
2181	2023-06-19 17:15:00	A	1092.9954240616416
2182	2023-06-19 17:30:00	A	936.8666393628915
2183	2023-06-19 17:45:00	A	789.1205348809752
2184	2023-06-19 18:00:00	A	594.6860078294044
2185	2023-06-19 18:15:00	A	468.24953042795926
2186	2023-06-19 18:30:00	A	439.98540289445464
2187	2023-06-19 18:45:00	A	339.71411329952934
2188	2023-06-19 19:00:00	A	301.6169665037856
2189	2023-06-19 19:15:00	A	277.0054401933353
2190	2023-06-19 19:30:00	A	214.83883672176202
2191	2023-06-19 19:45:00	A	125.24028242071796
2192	2023-06-19 20:00:00	A	114.13338095513598
2193	2023-06-19 20:15:00	A	92.27850507952634
2194	2023-06-19 20:30:00	A	-5.501741111500584
2195	2023-06-19 20:45:00	A	20.725389185826128
2196	2023-06-19 21:00:00	A	7.792735795424803
2197	2023-06-19 21:15:00	A	2.460682962391931
2198	2023-06-19 21:30:00	A	1.0658198462600552
2199	2023-06-19 21:45:00	A	0.07157909634718136
2200	2023-06-19 22:00:00	A	-0.017553645803458303
2201	2023-06-19 22:15:00	A	0.002925036485916218
2202	2023-06-19 22:30:00	A	-0.00950527082288133
2203	2023-06-19 22:45:00	A	-0.008398108889625272
2204	2023-06-19 23:00:00	A	0.00036714506827633037
2205	2023-06-19 23:15:00	A	-0.003828949647616696
2206	2023-06-19 23:30:00	A	2.2532955627743987
2207	2023-06-19 23:45:00	A	1.985611090912995
2208	2023-06-22 00:00:00	A	-1.9338012458504203
2209	2023-06-22 00:15:00	A	-1.958962786410642
2210	2023-06-22 00:30:00	A	-3.3074297594562654
2211	2023-06-22 00:45:00	A	-3.9932725996197265
2212	2023-06-22 01:00:00	A	0.9204841646807842
2213	2023-06-22 01:15:00	A	10.517004329195688
2214	2023-06-22 01:30:00	A	17.258210414007866
2215	2023-06-22 01:45:00	A	28.571624651176993
2216	2023-06-22 02:00:00	A	24.705080035506864
2217	2023-06-22 02:15:00	A	81.2768075158306
2218	2023-06-22 02:30:00	A	103.4842971022139
2219	2023-06-22 02:45:00	A	110.4928443381538
2220	2023-06-22 03:00:00	A	140.64567268147542
2221	2023-06-22 03:15:00	A	168.85991962409494
2222	2023-06-22 03:30:00	A	203.34144060511082
2223	2023-06-22 03:45:00	A	216.5469278714322
2224	2023-06-22 04:00:00	A	200.52027765811098
2225	2023-06-22 04:15:00	A	269.27361114256524
2226	2023-06-22 04:30:00	A	205.40919437008378
2227	2023-06-22 04:45:00	A	227.2091593330185
2228	2023-06-22 05:00:00	A	283.99425488525276
2229	2023-06-22 05:15:00	A	323.95614770195345
2230	2023-06-22 05:30:00	A	365.977996196597
2231	2023-06-22 05:45:00	A	392.3031132614468
2232	2023-06-22 06:00:00	A	405.19281033767356
2233	2023-06-22 06:15:00	A	425.65703076774935
2234	2023-06-22 06:30:00	A	462.78323208327856
2235	2023-06-22 06:45:00	A	478.6939548304405
2236	2023-06-22 07:00:00	A	531.4409956797383
2237	2023-06-22 07:15:00	A	589.1526390945027
2238	2023-06-22 07:30:00	A	597.8425732750012
2239	2023-06-22 07:45:00	A	939.0919657643188
2240	2023-06-22 08:00:00	A	1202.9300874295031
2241	2023-06-22 08:15:00	A	1444.7530583582243
2242	2023-06-22 08:30:00	A	1666.7972041278558
2243	2023-06-22 08:45:00	A	1612.348197129566
2244	2023-06-22 09:00:00	A	1496.94069760799
2245	2023-06-22 09:15:00	A	1298.547063152199
2246	2023-06-22 09:30:00	A	1434.1727262939771
2247	2023-06-22 09:45:00	A	1173.822675627499
2248	2023-06-22 10:00:00	A	1122.570048046101
2249	2023-06-22 10:15:00	A	964.4320564393564
2250	2023-06-22 10:30:00	A	795.5251268851849
2251	2023-06-22 10:45:00	A	810.5387197097274
2252	2023-06-22 11:00:00	A	829.2251987066446
2253	2023-06-22 11:15:00	A	884.830327853297
2254	2023-06-22 11:30:00	A	883.9027563875061
2255	2023-06-22 11:45:00	A	876.9558174292597
2256	2023-06-22 12:00:00	A	865.8477681089487
2257	2023-06-22 12:15:00	A	864.1550200782231
2258	2023-06-22 12:30:00	A	766.4967344356842
2259	2023-06-22 12:45:00	A	841.0541019155495
2260	2023-06-22 13:00:00	A	790.8383658252992
2261	2023-06-22 13:15:00	A	872.7985366461558
2262	2023-06-22 13:30:00	A	842.8528036023534
2263	2023-06-22 13:45:00	A	1431.8310897252823
2264	2023-06-22 14:00:00	A	1679.6384947920228
2265	2023-06-22 14:15:00	A	1822.1287168991594
2266	2023-06-22 14:30:00	A	1919.6687949556153
2267	2023-06-22 14:45:00	A	2202.296812651939
2268	2023-06-22 15:00:00	A	2409.2215007806344
2269	2023-06-22 15:15:00	A	2615.26315579156
2270	2023-06-22 15:30:00	A	2895.2720406249164
2271	2023-06-22 15:45:00	A	2263.1347656089133
2272	2023-06-22 16:00:00	A	1838.6502719035534
2273	2023-06-22 16:15:00	A	1727.2007689836514
2274	2023-06-22 16:30:00	A	1579.7066635435135
2275	2023-06-22 16:45:00	A	1281.2643175165695
2276	2023-06-22 17:00:00	A	1156.1150059970719
2277	2023-06-22 17:15:00	A	960.3960918646757
2278	2023-06-22 17:30:00	A	904.1532997899985
2279	2023-06-22 17:45:00	A	747.5115150632772
2280	2023-06-22 18:00:00	A	515.4371515592442
2281	2023-06-22 18:15:00	A	400.17125601275217
2282	2023-06-22 18:30:00	A	367.44624851556995
2283	2023-06-22 18:45:00	A	342.8323978350596
2284	2023-06-22 19:00:00	A	260.60209456689
2285	2023-06-22 19:15:00	A	214.10998478825215
2286	2023-06-22 19:30:00	A	174.30337164124433
2287	2023-06-22 19:45:00	A	81.54284418647686
2288	2023-06-22 20:00:00	A	72.15742053510368
2289	2023-06-22 20:15:00	A	19.011231238237073
2290	2023-06-22 20:30:00	A	9.36617299755486
2291	2023-06-22 20:45:00	A	7.113794414065774
2292	2023-06-22 21:00:00	A	1.8806491056147314
2293	2023-06-22 21:15:00	A	0.8354459345190827
2294	2023-06-22 21:30:00	A	0.21031436273813198
2295	2023-06-22 21:45:00	A	0.05111776504623875
2296	2023-06-22 22:00:00	A	-0.014353341366022511
2297	2023-06-22 22:15:00	A	-0.019190729890560337
2298	2023-06-22 22:30:00	A	-0.01862133139773665
2299	2023-06-22 22:45:00	A	-0.010168219036937414
2300	2023-06-22 23:00:00	A	-0.009311924484024015
2301	2023-06-22 23:15:00	A	-0.005923503316918679
2302	2023-06-22 23:30:00	A	1.5881856278690076
2303	2023-06-22 23:45:00	A	2.452710137328388
2304	2023-06-26 00:00:00	A	-0.30333130507594097
2305	2023-06-26 00:15:00	A	-0.36885566408692927
2306	2023-06-26 00:30:00	A	4.973734141600384
2307	2023-06-26 00:45:00	A	6.974133980938528
2308	2023-06-26 01:00:00	A	15.662610308314171
2309	2023-06-26 01:15:00	A	35.54814002719379
2310	2023-06-26 01:30:00	A	63.55664727513426
2311	2023-06-26 01:45:00	A	82.01257788750195
2312	2023-06-26 02:00:00	A	129.45280323325127
2313	2023-06-26 02:15:00	A	228.0919296119988
2314	2023-06-26 02:30:00	A	219.75050435057872
2315	2023-06-26 02:45:00	A	208.15150972396813
2316	2023-06-26 03:00:00	A	314.5430850358924
2317	2023-06-26 03:15:00	A	382.67265638533064
2318	2023-06-26 03:30:00	A	561.9800318651432
2319	2023-06-26 03:45:00	A	590.2245588002597
2320	2023-06-26 04:00:00	A	715.1390297705411
2321	2023-06-26 04:15:00	A	1101.7294567916006
2322	2023-06-26 04:30:00	A	1375.477887316862
2323	2023-06-26 04:45:00	A	1536.708554464496
2324	2023-06-26 05:00:00	A	1647.2410250725165
2325	2023-06-26 05:15:00	A	2248.8415631661396
2326	2023-06-26 05:30:00	A	2387.200135192868
2327	2023-06-26 05:45:00	A	2627.943906695871
2328	2023-06-26 06:00:00	A	2903.7900008071665
2329	2023-06-26 06:15:00	A	3289.406001766499
2330	2023-06-26 06:30:00	A	3457.027575232883
2331	2023-06-26 06:45:00	A	3501.2452627431003
2332	2023-06-26 07:00:00	A	3792.6881677435904
2333	2023-06-26 07:15:00	A	3944.8919967966913
2334	2023-06-26 07:30:00	A	4013.9124343982053
2335	2023-06-26 07:45:00	A	4185.883936502271
2336	2023-06-26 08:00:00	A	4452.64438036026
2337	2023-06-26 08:15:00	A	4541.889929544629
2338	2023-06-26 08:30:00	A	4660.163287293964
2339	2023-06-26 08:45:00	A	4765.191171761326
2340	2023-06-26 09:00:00	A	4792.330931720409
2341	2023-06-26 09:15:00	A	4892.952044513557
2342	2023-06-26 09:30:00	A	4887.034069345361
2343	2023-06-26 09:45:00	A	4936.399779092225
2344	2023-06-26 10:00:00	A	4973.382697925912
2345	2023-06-26 10:15:00	A	4908.158197442273
2346	2023-06-26 10:30:00	A	4930.709231310929
2347	2023-06-26 10:45:00	A	4944.936908948681
2348	2023-06-26 11:00:00	A	4846.960494626179
2349	2023-06-26 11:15:00	A	4744.348475205689
2350	2023-06-26 11:30:00	A	4552.779241240803
2351	2023-06-26 11:45:00	A	4428.971946036736
2352	2023-06-26 12:00:00	A	4379.79325082624
2353	2023-06-26 12:15:00	A	4369.412873945172
2354	2023-06-26 12:30:00	A	4043.3126405771545
2355	2023-06-26 12:45:00	A	3868.848844139417
2356	2023-06-26 13:00:00	A	3724.038483675764
2357	2023-06-26 13:15:00	A	3491.434307632891
2358	2023-06-26 13:30:00	A	3306.4902920055333
2359	2023-06-26 13:45:00	A	3135.3941421143554
2360	2023-06-26 14:00:00	A	3256.417949712171
2361	2023-06-26 14:15:00	A	3308.424917489287
2362	2023-06-26 14:30:00	A	3299.187495028411
2363	2023-06-26 14:45:00	A	2913.588979813239
2364	2023-06-26 15:00:00	A	2311.8054945290387
2365	2023-06-26 15:15:00	A	1976.2975039823923
2366	2023-06-26 15:30:00	A	1644.245264949598
2367	2023-06-26 15:45:00	A	1558.7946903940228
2368	2023-06-26 16:00:00	A	1589.2440455082642
2369	2023-06-26 16:15:00	A	1524.3983027601353
2370	2023-06-26 16:30:00	A	1386.726774103195
2371	2023-06-26 16:45:00	A	1377.293103436357
2372	2023-06-26 17:00:00	A	1284.4709301923745
2373	2023-06-26 17:15:00	A	977.3857895605026
2374	2023-06-26 17:30:00	A	910.9710600474018
2375	2023-06-26 17:45:00	A	765.333055807501
2376	2023-06-26 18:00:00	A	555.6354371278345
2377	2023-06-26 18:15:00	A	450.1314984110149
2378	2023-06-26 18:30:00	A	422.87634148461717
2379	2023-06-26 18:45:00	A	322.6050518896919
2380	2023-06-26 19:00:00	A	284.50790508541854
2381	2023-06-26 19:15:00	A	253.88242718393892
2382	2023-06-26 19:30:00	A	190.58681675258117
2383	2023-06-26 19:45:00	A	104.34734837445941
2384	2023-06-26 20:00:00	A	98.10876433140476
2385	2023-06-26 20:15:00	A	85.3548088916761
2386	2023-06-26 20:30:00	A	-15.465898441849829
2387	2023-06-26 20:45:00	A	16.362591884608584
2388	2023-06-26 21:00:00	A	4.4705390947837635
2389	2023-06-26 21:15:00	A	2.5166492217745473
2390	2023-06-26 21:30:00	A	1.5260400750772711
2391	2023-06-26 21:45:00	A	0.0038064371654511855
2392	2023-06-26 22:00:00	A	-0.014842250740175852
2393	2023-06-26 22:15:00	A	-0.006310278097927228
2394	2023-06-26 22:30:00	A	0.006289118524586966
2395	2023-06-26 22:45:00	A	0.008511460328582545
2396	2023-06-26 23:00:00	A	0.009181339815148428
2397	2023-06-26 23:15:00	A	0.009301581032600311
2398	2023-06-26 23:30:00	A	0.30519527266866464
2399	2023-06-26 23:45:00	A	0.4660403604747889
2400	2023-06-28 00:00:00	A	1.27430810204446
2401	2023-06-28 00:15:00	A	1.287334621972923
2402	2023-06-28 00:30:00	A	4.061776350982966
2403	2023-06-28 00:45:00	A	8.857338936404071
2404	2023-06-28 01:00:00	A	16.20974625132912
2405	2023-06-28 01:15:00	A	47.073509184833114
2406	2023-06-28 01:30:00	A	70.4967145998149
2407	2023-06-28 01:45:00	A	64.97831199251247
2408	2023-06-28 02:00:00	A	137.1502303163318
2409	2023-06-28 02:15:00	A	134.64327891629515
2410	2023-06-28 02:30:00	A	230.77992108629834
2411	2023-06-28 02:45:00	A	259.68016133872965
2412	2023-06-28 03:00:00	A	252.13089800592695
2413	2023-06-28 03:15:00	A	371.5951110467835
2414	2023-06-28 03:30:00	A	523.90118038605
2415	2023-06-28 03:45:00	A	588.4905857572288
2416	2023-06-28 04:00:00	A	690.5195971256485
2417	2023-06-28 04:15:00	A	946.1189584912781
2418	2023-06-28 04:30:00	A	1151.593627943295
2419	2023-06-28 04:45:00	A	1233.4683693271918
2420	2023-06-28 05:00:00	A	1650.792658474923
2421	2023-06-28 05:15:00	A	2019.626162878647
2422	2023-06-28 05:30:00	A	2353.5232389901507
2423	2023-06-28 05:45:00	A	2574.256273458252
2424	2023-06-28 06:00:00	A	2758.4424223190986
2425	2023-06-28 06:15:00	A	3219.0815795412545
2426	2023-06-28 06:30:00	A	3555.573745420007
2427	2023-06-28 06:45:00	A	3663.879386396223
2428	2023-06-28 07:00:00	A	3812.7329116541296
2429	2023-06-28 07:15:00	A	3937.556561704647
2430	2023-06-28 07:30:00	A	4030.709285991415
2431	2023-06-28 07:45:00	A	4210.372059376593
2432	2023-06-28 08:00:00	A	4387.6769625320085
2433	2023-06-28 08:15:00	A	4430.67726995822
2434	2023-06-28 08:30:00	A	4615.206686574177
2435	2023-06-28 08:45:00	A	4676.923293785954
2436	2023-06-28 09:00:00	A	4837.1622373595765
2437	2023-06-28 09:15:00	A	4940.612513283636
2438	2023-06-28 09:30:00	A	4950.810501409291
2439	2023-06-28 09:45:00	A	5046.397514730362
2440	2023-06-28 10:00:00	A	5053.6136061868665
2441	2023-06-28 10:15:00	A	5014.894411115721
2442	2023-06-28 10:30:00	A	5024.432302350556
2443	2023-06-28 10:45:00	A	4999.334247231751
2444	2023-06-28 11:00:00	A	4899.320197531563
2445	2023-06-28 11:15:00	A	4881.144681817641
2446	2023-06-28 11:30:00	A	4748.920901141096
2447	2023-06-28 11:45:00	A	4677.154574670248
2448	2023-06-28 12:00:00	A	4606.058876563257
2449	2023-06-28 12:15:00	A	4566.914305607629
2450	2023-06-28 12:30:00	A	4328.416922186474
2451	2023-06-28 12:45:00	A	4275.775635717505
2452	2023-06-28 13:00:00	A	4184.246347997828
2453	2023-06-28 13:15:00	A	4002.7700260604092
2454	2023-06-28 13:30:00	A	3800.1094902699397
2455	2023-06-28 13:45:00	A	3645.40269395363
2456	2023-06-28 14:00:00	A	3347.7328715555996
2457	2023-06-28 14:15:00	A	3206.6867405609496
2458	2023-06-28 14:30:00	A	2930.2012845996414
2459	2023-06-28 14:45:00	A	2741.0805489555273
2460	2023-06-28 15:00:00	A	2300.327116789646
2461	2023-06-28 15:15:00	A	1946.807800499355
2462	2023-06-28 15:30:00	A	1875.1240782207788
2463	2023-06-28 15:45:00	A	1487.195877570729
2464	2023-06-28 16:00:00	A	1342.6569342243042
2465	2023-06-28 16:15:00	A	1348.8714499229177
2466	2023-06-28 16:30:00	A	1170.6893841516676
2467	2023-06-28 16:45:00	A	1059.3500842640847
2468	2023-06-28 17:00:00	A	911.9061196096877
2469	2023-06-28 17:15:00	A	874.0349924327721
2470	2023-06-28 17:30:00	A	825.7900583019222
2471	2023-06-28 17:45:00	A	567.6346691274317
2472	2023-06-28 18:00:00	A	349.9918319353305
2473	2023-06-28 18:15:00	A	302.978814816376
2474	2023-06-28 18:30:00	A	292.8639146098454
2475	2023-06-28 18:45:00	A	264.457869261633
2476	2023-06-28 19:00:00	A	256.74827884394654
2477	2023-06-28 19:15:00	A	179.67165199057214
2478	2023-06-28 19:30:00	A	136.74828134885894
2479	2023-06-28 19:45:00	A	65.62688154046964
2480	2023-06-28 20:00:00	A	15.608968247290276
2481	2023-06-28 20:15:00	A	5.11176784005107
2482	2023-06-28 20:30:00	A	10.022915135969503
2483	2023-06-28 20:45:00	A	0.5778601425251066
2484	2023-06-28 21:00:00	A	-1.6820797708569808
2485	2023-06-28 21:15:00	A	0.2655118469012616
2486	2023-06-28 21:30:00	A	-0.4164732694137515
2487	2023-06-28 21:45:00	A	-0.349736625800659
2488	2023-06-28 22:00:00	A	0.15787115806888544
2489	2023-06-28 22:15:00	A	0.0001892741381527243
2490	2023-06-28 22:30:00	A	-5.26070107394602e-06
2491	2023-06-28 22:45:00	A	-0.00014322345070257964
2492	2023-06-28 23:00:00	A	0.00018497641537763913
2493	2023-06-28 23:15:00	A	-6.468165597617393e-05
2494	2023-06-28 23:30:00	A	0.15377162572883454
2495	2023-06-28 23:45:00	A	0.4634551513275392
2496	2023-06-29 00:00:00	A	1.1093445109910234
2497	2023-06-29 00:15:00	A	0.16424301943440467
2498	2023-06-29 00:30:00	A	-1.2375567867482755
2499	2023-06-29 00:45:00	A	-0.3182572596449507
2500	2023-06-29 01:00:00	A	1.969429343741653
2501	2023-06-29 01:15:00	A	17.529605507333056
2502	2023-06-29 01:30:00	A	36.17921266508716
2503	2023-06-29 01:45:00	A	70.14307965478613
2504	2023-06-29 02:00:00	A	86.30219820890136
2505	2023-06-29 02:15:00	A	131.7927118460355
2506	2023-06-29 02:30:00	A	146.72528725173174
2507	2023-06-29 02:45:00	A	261.2280551493561
2508	2023-06-29 03:00:00	A	285.0309457514812
2509	2023-06-29 03:15:00	A	317.06862848236176
2510	2023-06-29 03:30:00	A	375.7865354453718
2511	2023-06-29 03:45:00	A	386.61121316567056
