	pv_measurement
5451	0.0
5452	0.0
5453	0.0
5454	0.0
5455	0.0
5456	0.0
5457	0.0
5458	23.32
5459	173.14000000000001
5460	155.76
5461	113.74000000000001
5462	46.86
5463	34.32
5464	0.22
5465	0.0
5466	0.0
5467	0.0
5468	0.0
5469	0.0
5470	0.0
5471	0.0
5472	0.0
5473	0.0
5474	0.0
5475	0.0
5476	0.0
5477	0.0
5478	0.0
5479	0.0
5480	0.0
5481	0.0
5482	0.0
5483	7.260000000000001
5484	70.18
5485	156.85999999999999
5486	111.32000000000001
5487	50.160000000000004
5488	0.0
5489	0.0
5490	0.0
5491	0.0
5492	0.0
5493	0.0
5494	0.0
5495	0.0
5496	0.0
5497	0.0
5498	0.0
5499	0.0
5500	0.0
5501	0.0
5502	0.0
5503	0.0
5504	0.0
5505	0.0
5506	5.9399999999999995
5507	92.4
5508	267.08
5509	368.28
5510	407.65999999999997
5511	91.52
5512	11.219999999999999
5513	0.0
5514	0.0
5515	0.0
5516	0.0
5517	0.0
5518	0.0
5519	0.0
5520	0.0
5521	0.0
5522	0.0
5523	0.0
5524	0.0
5525	0.0
5526	0.0
5527	0.0
5528	0.0
5529	0.0
5530	0.0
5531	82.5
5532	204.82000000000002
5533	295.02
5534	172.04000000000002
5535	65.78
5536	0.22
5537	0.0
5538	0.0
5539	0.0
5540	0.0
5541	0.0
5542	0.0
5543	0.0
5544	0.0
5545	0.0
5546	0.0
5547	0.0
5548	0.0
5549	0.0
5550	0.0
5551	0.0
5552	0.0
5553	0.0
5554	0.0
5555	77.0
5556	221.76
5557	144.1
5558	35.64
5559	0.0
5560	0.0
5561	0.0
5562	0.0
5563	0.0
5564	0.0
5565	0.0
5566	0.0
5567	0.0
5568	0.0
5569	0.0
5570	0.0
5571	0.0
5572	0.0
5573	0.0
5574	0.0
5575	0.0
5576	0.0
5577	0.0
5578	2.64
5579	116.60000000000001
5580	118.58000000000001
5581	71.72
5582	24.2
5583	5.72
5584	0.0
5585	0.0
5586	0.0
5587	0.0
5588	0.0
5589	0.0
5590	0.0
5591	0.0
5592	0.0
5593	0.0
5594	0.0
5595	0.0
5596	0.0
5597	0.0
5598	0.0
5599	0.0
5600	0.0
5601	0.0
5602	15.180000000000001
5603	143.0
5604	142.34
5605	233.20000000000002
5606	241.78
5607	151.14000000000001
5608	16.279999999999998
5609	0.0
5610	0.0
5611	0.0
5612	0.0
5613	0.0
5614	0.0
5615	0.0
5616	0.0
5617	0.0
5618	0.0
5619	0.0
5620	0.0
5621	0.0
5622	0.0
5623	0.0
5624	0.0
5625	0.0
5626	0.44
5627	26.619999999999997
5628	78.32
5629	280.5
5630	353.1
5631	81.18
5632	6.16
5633	0.0
5634	0.0
5635	0.0
5636	0.0
5637	0.0
5638	0.0
5639	0.0
5640	0.0
5641	0.0
5642	0.0
5643	0.0
5644	0.0
5645	0.0
5646	0.0
5647	0.0
5648	0.0
5649	0.22
5650	30.800000000000004
5651	19.8
5652	38.279999999999994
5653	47.3
5654	19.36
5655	8.139999999999999
5656	3.3
5657	0.0
5658	0.0
5659	0.0
5660	0.0
5661	0.0
5662	0.0
5663	0.0
5664	0.0
5665	0.0
5666	0.0
5667	0.0
5668	0.0
5669	0.0
5670	0.0
5671	0.0
5672	0.0
5673	0.0
5674	0.0
5675	7.260000000000001
5676	27.28
5677	37.839999999999996
5678	5.5
5679	0.22
5680	0.0
5681	0.0
5682	0.0
5683	0.0
5684	0.0
5685	0.0
5686	0.0
5687	0.0
5688	0.0
5689	0.0
5690	0.0
5691	0.0
5692	0.0
5693	0.0
5694	0.0
5695	0.0
5696	0.0
5697	0.0
5698	15.400000000000002
5699	104.28
5700	230.56
5701	223.96
5702	306.02
5703	120.78000000000002
5704	31.24
5705	0.0
5706	0.0
5707	0.0
5708	0.0
5709	0.0
5710	0.0
5711	0.0
5712	0.0
5713	0.0
5714	0.0
5715	0.0
5716	0.0
5717	0.0
5718	0.0
5719	0.0
5720	0.0
5721	0.0
5722	68.75
5723	261.25
5724	522.5
5725	357.5
5726	206.25
5727	206.25
5728	68.75
5729	0.0
5730	0.0
5731	0.0
5732	0.0
5733	0.0
5734	0.0
5735	0.0
5736	0.0
5737	0.0
5738	0.0
5739	0.0
5740	0.0
5741	0.0
5742	0.0
5743	0.0
5744	0.0
5745	0.0
5746	116.16000000000001
5747	1037.3
5748	1668.04
5749	1970.1
5750	1230.46
5751	555.5
5752	126.27999999999999
5753	0.0
5754	0.0
5755	0.0
5756	0.0
5757	0.0
5758	0.0
5759	0.0
5760	0.0
5761	0.0
5762	0.0
5763	0.0
5764	0.0
5765	0.0
5766	0.0
5767	0.0
5768	0.0
5769	0.0
5770	12.1
5771	56.1
5772	202.62
5773	232.75999999999996
5774	166.98
5775	65.11999999999999
5776	13.42
5777	0.0
5778	0.0
5779	0.0
5780	0.0
5781	0.0
5782	0.0
5783	0.0
5784	0.0
5785	0.0
5786	0.0
5787	0.0
5788	0.0
5789	0.0
5790	0.0
5791	0.0
5792	0.0
5793	1.1
5794	282.48
5795	1586.8600000000001
5796	2181.74
5797	2239.16
5798	1846.8999999999999
5799	501.38000000000005
5800	135.96
5801	0.22
5802	0.0
5803	0.0
5804	0.0
5805	0.0
5806	0.0
5807	0.0
5808	0.0
5809	0.0
5810	0.0
5811	0.0
5812	0.0
5813	0.0
5814	0.0
5815	0.0
5816	0.0
5817	0.0
5818	22.220000000000002
5819	52.58
5820	59.400000000000006
5821	111.76
5822	128.92
5823	55.22
5824	38.5
5825	1.1
5826	0.0
5827	0.0
5828	0.0
5829	0.0
5830	0.0
5831	0.0
5832	0.0
5833	0.0
5834	0.0
5835	0.0
5836	0.0
5837	0.0
5838	0.0
5839	0.0
5840	0.0
5841	0.0
5842	13.42
5843	229.24
5844	334.18
5845	415.58
5846	362.56
5847	126.27999999999999
5848	37.839999999999996
5849	0.0
5850	0.0
5851	0.0
5852	0.0
5853	0.0
5854	0.0
5855	0.0
5856	0.0
5857	0.0
5858	0.0
5859	0.0
5860	0.0
5861	0.0
5862	0.0
5863	0.0
5864	0.0
5865	0.0
5866	61.38
5867	160.82
5868	223.30000000000004
5869	153.78
5870	95.7
5871	149.60000000000002
5872	26.4
5873	0.22
5874	0.0
5875	0.0
5876	0.0
5877	0.0
5878	0.0
5879	0.0
5880	0.0
5881	0.0
5882	0.0
5883	0.0
5884	0.0
5885	0.0
5886	0.0
5887	0.0
5888	0.0
5889	0.0
5890	385.0
5891	1567.5
5892	1801.25
5893	701.25
5894	921.25
5895	1155.0
5896	330.0
5897	0.0
5898	0.0
5899	0.0
5900	0.0
5901	0.0
5902	0.0
5903	0.0
5904	0.0
5905	0.0
5906	0.0
5907	0.0
5908	0.0
5909	0.0
5910	0.0
5911	0.0
5912	0.0
5913	4.18
5914	256.3
5915	1608.64
5916	890.12
5917	2538.7999999999997
5918	573.5400000000001
5919	947.5400000000001
5920	89.75999999999999
5921	0.0
5922	0.0
5923	0.0
5924	0.0
5925	0.0
5926	0.0
5927	0.0
5928	0.0
5929	0.0
5930	0.0
5931	0.0
5932	0.0
5933	0.0
5934	0.0
5935	0.0
5936	0.0
5937	0.0
5938	29.26
5939	117.7
5940	136.4
5941	95.7
5942	33.220000000000006
5943	3.3
5944	0.0
5945	0.0
5946	0.0
5947	0.0
5948	0.0
5949	0.0
5950	0.0
5951	0.0
5952	0.0
5953	0.0
5954	0.0
5955	0.0
5956	0.0
5957	0.0
5958	0.0
5959	0.0
5960	0.0
5961	0.0
5962	0.0
5963	10.12
5964	28.380000000000003
5965	31.24
5966	24.86
5967	22.88
5968	0.66
5969	0.0
5970	0.0
5971	0.0
5972	0.0
5973	0.0
5974	0.0
5975	0.0
5976	0.0
5977	0.0
5978	0.0
5979	0.0
5980	0.0
5981	0.0
5982	0.0
5983	0.0
5984	0.0
5985	0.0
5986	0.44
5987	18.26
5988	29.700000000000003
5989	83.6
5990	108.45999999999998
5991	120.55999999999999
5992	59.84
5993	6.82
5994	0.0
5995	0.0
5996	0.0
5997	0.0
5998	0.0
5999	0.0
6000	0.0
6001	0.0
6002	0.0
6003	0.0
6004	0.0
6005	0.0
6006	0.0
6007	0.0
6008	0.0
6009	9.239999999999998
6010	145.20000000000002
6011	30.14
6012	24.2
6013	53.46
6014	80.3
6015	42.02
6016	30.580000000000002
6017	0.44
6018	0.0
6019	0.0
6020	0.0
6021	0.0
6022	0.0
6023	0.0
6024	0.0
6025	0.0
6026	0.0
6027	0.0
6028	0.0
6029	0.0
6030	0.0
6031	0.0
6032	0.0
6033	0.66
6034	66.66
6035	228.14
6036	348.48
6037	287.53999999999996
6038	337.04
6039	230.77999999999997
6040	78.97999999999999
6041	0.88
6042	0.0
6043	0.0
6044	0.0
6045	0.0
6046	0.0
6047	0.0
6048	0.0
6049	0.0
6050	0.0
6051	0.0
6052	0.0
6053	0.0
6054	0.0
6055	0.0
6056	0.0
6057	0.0
6058	68.75
6059	96.25
6060	206.25
6061	880.0
6062	440.0
6063	261.25
6064	110.0
6065	13.75
6066	0.0
6067	0.0
6068	0.0
6069	0.0
6070	0.0
6071	0.0
6072	0.0
6073	0.0
6074	0.0
6075	0.0
6076	0.0
6077	0.0
6078	0.0
6079	0.0
6080	0.0
6081	27.72
6082	709.0600000000001
6083	2384.8
6084	1870.0
6085	1535.38
6086	1907.18
6087	1535.6000000000001
6088	359.03999999999996
6089	40.92
6090	0.0
6091	0.0
6092	0.0
6093	0.0
6094	0.0
6095	0.0
6096	0.0
6097	0.0
6098	0.0
6099	0.0
6100	0.0
6101	0.0
6102	0.0
6103	0.0
6104	0.0
6105	39.379999999999995
6106	496.54
6107	1052.48
6108	1715.34
6109	1659.46
6110	558.1400000000001
6111	349.58
6112	177.10000000000002
6113	59.400000000000006
6114	0.0
6115	0.0
6116	0.0
6117	0.0
6118	0.0
6119	0.0
6120	0.0
6121	0.0
6122	0.0
6123	0.0
6124	0.0
6125	0.0
6126	0.0
6127	0.0
6128	0.0
6129	2.42
6130	145.64000000000001
6131	38.5
6132	182.38
6133	333.73999999999995
6134	501.16
6135	626.12
6136	324.72
6137	40.04
6138	0.0
6139	0.0
6140	0.0
6141	0.0
6142	0.0
6143	0.0
6144	0.0
6145	0.0
6146	0.0
6147	0.0
6148	0.0
6149	0.0
6150	0.0
6151	0.0
6152	0.0
6153	15.400000000000002
6154	227.7
6155	2069.7599999999998
6156	2229.9199999999996
6157	2592.92
6158	1608.64
6159	719.1800000000001
6160	315.7
6161	45.54
6162	0.0
6163	0.0
6164	0.0
6165	0.0
6166	0.0
6167	0.0
6168	0.0
6169	0.0
6170	0.0
6171	0.0
6172	0.0
6173	0.0
6174	0.0
6175	0.0
6176	0.0
6177	10.780000000000001
6178	500.06
6179	2112.8799999999997
6180	2546.5
6181	2922.04
6182	2656.5
6183	1171.28
6184	357.94
6185	60.06
6186	0.0
6187	0.0
6188	0.0
6189	0.0
6190	0.0
6191	0.0
6192	0.0
6193	0.0
6194	0.0
6195	0.0
6196	0.0
6197	0.0
6198	0.0
6199	0.0
6200	0.0
6201	1.76
6202	191.18
6203	385.44
6204	695.86
6205	832.26
6206	745.14
6207	297.65999999999997
6208	63.8
6209	6.38
6210	0.0
6211	0.0
6212	0.0
6213	0.0
6214	0.0
6215	0.0
6216	0.0
6217	0.0
6218	0.0
6219	0.0
6220	0.0
6221	0.0
6222	0.0
6223	0.0
6224	0.0
6225	27.5
6226	247.5
6227	508.75
6228	2873.75
6229	2378.75
6230	1828.75
6231	261.25
6232	233.75
6233	41.25
6234	0.0
6235	0.0
6236	0.0
6237	0.0
6238	0.0
6239	0.0
6240	0.0
6241	0.0
6242	0.0
6243	0.0
6244	0.0
6245	0.0
6246	0.0
6247	0.0
6248	0.0
6249	17.82
6250	82.72
6251	200.64000000000001
6252	282.7
6253	170.72
6254	534.16
6255	355.08000000000004
6256	366.52
6257	115.06
6258	0.22
6259	0.0
6260	0.0
6261	0.0
6262	0.0
6263	0.0
6264	0.0
6265	0.0
6266	0.0
6267	0.0
6268	0.0
6269	0.0
6270	0.0
6271	0.0
6272	0.22
6273	173.58
6274	365.64
6275	834.46
6276	2428.7999999999997
6277	3288.3399999999997
6278	975.0400000000001
6279	375.1
6280	768.9
6281	258.71999999999997
6282	1.9799999999999998
6283	0.0
6284	0.0
6285	0.0
6286	0.0
6287	0.0
6288	0.0
6289	0.0
6290	0.0
6291	0.0
6292	0.0
6293	0.0
6294	0.0
6295	0.0
6296	0.0
6297	24.64
6298	218.9
6299	226.38
6300	208.34
6301	231.22000000000003
6302	207.45999999999998
6303	73.92
6304	30.580000000000002
6305	0.88
6306	0.0
6307	0.0
6308	0.0
6309	0.0
6310	0.0
6311	0.0
6312	0.0
6313	0.0
6314	0.0
6315	0.0
6316	0.0
6317	0.0
6318	0.0
6319	0.0
6320	2.86
6321	441.31999999999994
6322	1904.54
6323	2363.46
6324	1711.3799999999999
6325	1213.0800000000002
6326	863.5
6327	569.36
6328	628.76
6329	98.12
6330	0.0
6331	0.0
6332	0.0
6333	0.0
6334	0.0
6335	0.0
6336	0.0
6337	0.0
6338	0.0
6339	0.0
6340	0.0
6341	0.0
6342	0.0
6343	0.0
6344	0.0
6345	5.28
6346	89.10000000000001
6347	241.11999999999998
6348	954.14
6349	1819.6200000000001
6350	2176.02
6351	1650.66
6352	790.9000000000001
6353	136.84
6354	1.54
6355	0.0
6356	0.0
6357	0.0
6358	0.0
6359	0.0
6360	0.0
6361	0.0
6362	0.0
6363	0.0
6364	0.0
6365	0.0
6366	0.0
6367	0.0
6368	0.88
6369	109.12
6370	441.97999999999996
6371	1520.6399999999999
6372	796.62
6373	598.4000000000001
6374	454.08000000000004
6375	520.9599999999999
6376	655.6
6377	212.73999999999998
6378	3.74
6379	0.0
6380	0.0
6381	0.0
6382	0.0
6383	0.0
6384	0.0
6385	0.0
6386	0.0
6387	0.0
6388	0.0
6389	0.0
6390	0.0
6391	0.0
6392	0.0
6393	0.0
6394	41.25
6395	27.5
6396	68.75
6397	110.0
6398	261.25
6399	261.25
6400	165.0
6401	13.75
6402	0.0
6403	0.0
6404	0.0
6405	0.0
6406	0.0
6407	0.0
6408	0.0
6409	0.0
6410	0.0
6411	0.0
6412	0.0
6413	0.0
6414	0.0
6415	0.0
6416	2.64
6417	89.98
6418	273.68
6419	401.72
6420	967.78
6421	1080.2
6422	943.8
6423	641.08
6424	290.40000000000003
6425	89.54
6426	1.76
6427	0.0
6428	0.0
6429	0.0
6430	0.0
6431	0.0
6432	0.0
6433	0.0
6434	0.0
6435	0.0
6436	0.0
6437	0.0
6438	0.0
6439	0.0
6440	7.920000000000001
6441	488.62
6442	964.9200000000001
6443	1255.76
6444	1350.5800000000002
6445	1259.28
6446	1099.34
6447	866.58
6448	483.56
6449	183.04
6450	5.28
6451	0.0
6452	0.0
6453	0.0
6454	0.0
6455	0.0
6456	0.0
6457	0.0
6458	0.0
6459	0.0
6460	0.0
6461	0.0
6462	0.0
6463	0.0
6464	16.279999999999998
6465	237.82
6466	475.85999999999996
6467	692.78
6468	1449.5800000000002
6469	1274.46
6470	1251.58
6471	876.6999999999999
6472	498.5199999999999
6473	106.92
6474	2.86
6475	0.0
6476	0.0
6477	0.0
6478	0.0
6479	0.0
6480	0.0
6481	0.0
6482	0.0
6483	0.0
6484	0.0
6485	0.0
6486	0.0
6487	0.0
6488	15.62
6489	495.66
6490	1255.54
6491	502.70000000000005
6492	1421.6399999999999
6493	432.3
6494	890.12
6495	931.92
6496	822.36
6497	73.47999999999999
6498	8.139999999999999
6499	0.0
6500	0.0
6501	0.0
6502	0.0
6503	0.0
6504	0.0
6505	0.0
6506	0.0
6507	0.0
6508	0.0
6509	0.0
6510	0.0
6511	0.0
6512	14.74
6513	583.0
6514	1009.58
6515	970.42
6516	1248.5
6517	1351.46
6518	1829.74
6519	1317.14
6520	529.76
6521	151.35999999999999
6522	10.780000000000001
6523	0.0
6524	0.0
6525	0.0
6526	0.0
6527	0.0
6528	0.0
6529	0.0
6530	0.0
6531	0.0
6532	0.0
6533	0.0
6534	0.0
6535	0.0
6536	11.66
6537	144.32
6538	264.44
6539	395.78
6540	526.4599999999999
6541	682.88
6542	537.24
6543	255.42000000000002
6544	154.22
6545	60.720000000000006
6546	1.9799999999999998
6547	0.0
6548	0.0
6549	0.0
6550	0.0
6551	0.0
6552	0.0
6553	0.0
6554	0.0
6555	0.0
6556	0.0
6557	0.0
6558	0.0
6559	0.0
6560	13.75
6561	192.5
6562	673.75
6563	2103.75
6564	2337.5
6565	2667.5
6566	1691.25
6567	1471.25
6568	783.75
6569	288.75
6570	27.5
6571	0.0
6572	0.0
6573	0.0
6574	0.0
6575	0.0
6576	0.0
6577	0.0
6578	0.0
6579	0.0
6580	0.0
6581	0.0
6582	0.0
6583	0.0
6584	45.32
6585	985.8199999999999
6586	2225.08
6587	2320.56
6588	3485.2400000000002
6589	1827.9800000000002
6590	656.6999999999999
6591	768.6800000000001
6592	1413.72
6593	785.18
6594	77.88
6595	0.0
6596	0.0
6597	0.0
6598	0.0
6599	0.0
6600	0.0
6601	0.0
6602	0.0
6603	0.0
6604	0.0
6605	0.0
6606	0.0
6607	0.0
6608	11.66
6609	158.62
6610	421.96
6611	589.82
6612	532.4
6613	447.47999999999996
6614	387.64
6615	343.86
6616	287.09999999999997
6617	136.18
6618	15.62
6619	0.0
6620	0.0
6621	0.0
6622	0.0
6623	0.0
6624	0.0
6625	0.0
6626	0.0
6627	0.0
6628	0.0
6629	0.0
6630	0.0
6631	0.0
6632	0.44
6633	30.360000000000003
6634	103.83999999999999
6635	212.51999999999998
6636	488.40000000000003
6637	1097.8
6638	731.06
6639	418.44
6640	1162.7
6641	299.64000000000004
6642	61.38
6643	0.0
6644	0.0
6645	0.0
6646	0.0
6647	0.0
6648	0.0
6649	0.0
6650	0.0
6651	0.0
6652	0.0
6653	0.0
6654	0.0
6655	0.0
6656	71.5
6657	440.66
6658	506.65999999999997
6659	1860.5399999999997
6660	2431.6600000000003
6661	4047.1200000000003
6662	1529.0
6663	496.76
6664	400.18000000000006
6665	156.2
6666	45.099999999999994
6667	0.0
6668	0.0
6669	0.0
6670	0.0
6671	0.0
6672	0.0
6673	0.0
6674	0.0
6675	0.0
6676	0.0
6677	0.0
6678	0.0
6679	0.22
6680	358.59999999999997
6681	1103.96
6682	1816.7599999999998
6683	2783.88
6684	3791.4800000000005
6685	3820.2999999999997
6686	3717.78
6687	2986.7200000000003
6688	1920.6000000000001
6689	848.5400000000001
6690	67.53999999999999
6691	0.0
6692	0.0
6693	0.0
6694	0.0
6695	0.0
6696	0.0
6697	0.0
6698	0.0
6699	0.0
6700	0.0
6701	0.0
6702	0.0
6703	0.0
6704	7.260000000000001
6705	98.78
6706	303.38
6707	551.1
6708	648.12
6709	540.1
6710	438.02000000000004
6711	406.12
6712	280.5
6713	95.7
6714	19.36
6715	0.0
6716	0.0
6717	0.0
6718	0.0
6719	0.0
6720	0.0
6721	0.0
6722	0.0
6723	0.0
6724	0.0
6725	0.0
6726	0.0
6727	0.0
6728	151.25
6729	1223.75
6730	1416.25
6731	1430.0
6732	1210.0
6733	948.75
6734	1072.5
6735	811.25
6736	536.25
6737	302.5
6738	68.75
6739	0.0
6740	0.0
6741	0.0
6742	0.0
6743	0.0
6744	0.0
6745	0.0
6746	0.0
6747	0.0
6748	0.0
6749	0.0
6750	0.0
6751	2.86
6752	621.06
6753	1891.1200000000001
6754	2861.32
6755	3070.76
6756	3184.7200000000003
6757	1956.8999999999999
6758	1280.62
6759	1712.7
6760	878.6800000000001
6761	486.41999999999996
6762	144.32
6763	0.0
6764	0.0
6765	0.0
6766	0.0
6767	0.0
6768	0.0
6769	0.0
6770	0.0
6771	0.0
6772	0.0
6773	0.0
6774	0.0
6775	0.22
6776	48.84
6777	201.74
6778	613.14
6779	735.46
6780	704.0
6781	1693.34
6782	1214.1799999999998
6783	774.62
6784	760.1
6785	276.32
6786	257.84
6787	2.2
6788	0.0
6789	0.0
6790	0.0
6791	0.0
6792	0.0
6793	0.0
6794	0.0
6795	0.0
6796	0.0
6797	0.0
6798	0.0
6799	0.0
6800	40.92
6801	157.29999999999998
6802	350.9
6803	485.98
6804	275.65999999999997
6805	579.9200000000001
6806	330.65999999999997
6807	234.73999999999998
6808	887.7
6809	246.39999999999998
6810	27.5
6811	0.0
6812	0.0
6813	0.0
6814	0.0
6815	0.0
6816	0.0
6817	0.0
6818	0.0
6819	0.0
6820	0.0
6821	0.0
6822	0.0
6823	0.0
6824	6.6
6825	142.34
6826	105.82
6827	175.34
6828	496.31999999999994
6829	450.34000000000003
6830	824.5600000000001
6831	431.64000000000004
6832	516.56
6833	110.22
6834	60.940000000000005
6835	0.0
6836	0.0
6837	0.0
6838	0.0
6839	0.0
6840	0.0
6841	0.0
6842	0.0
6843	0.0
6844	0.0
6845	0.0
6846	0.0
6847	0.0
6848	53.68
6849	339.68
6850	551.1
6851	1476.6399999999999
6852	1028.06
6853	2511.52
6854	2828.98
6855	2333.98
6856	1099.78
6857	546.6999999999999
6858	168.96
6859	1.76
6860	0.0
6861	0.0
6862	0.0
6863	0.0
6864	0.0
6865	0.0
6866	0.0
6867	0.0
6868	0.0
6869	0.0
6870	0.0
6871	0.0
6872	5.5
6873	155.32
6874	326.26000000000005
6875	414.03999999999996
6876	666.16
6877	1247.6200000000001
6878	1552.76
6879	2113.76
6880	1177.6599999999999
6881	421.3
6882	170.94
6883	1.1
6884	0.0
6885	0.0
6886	0.0
6887	0.0
6888	0.0
6889	0.0
6890	0.0
6891	0.0
6892	0.0
6893	0.0
6894	0.0
6895	23.54
6896	806.3
6897	2181.08
6898	3318.92
6899	4103.88
6900	4499.0
6901	4507.139999999999
6902	4170.099999999999
6903	3470.5
6904	2321.4400000000005
6905	1045.88
6906	234.95999999999995
6907	4.619999999999998
6908	0.0
6909	0.0
6910	0.0
6911	0.0
6912	0.0
6913	0.0
6914	0.0
6915	0.0
6916	0.0
6917	0.0
6918	0.0
6919	11.66
6920	191.62
6921	388.52
6922	1956.68
6923	2556.3999999999996
6924	1580.0400000000002
6925	3659.48
6926	2132.2399999999993
6927	1924.7800000000002
6928	1323.3
6929	414.26
6930	75.89999999999999
6931	4.84
6932	0.0
6933	0.0
6934	0.0
6935	0.0
6936	0.0
6937	0.0
6938	0.0
6939	0.0
6940	0.0
6941	0.0
6942	0.0
6943	100.10000000000001
6944	514.8
6945	1882.9800000000002
6946	3081.32
6947	3289.2200000000003
6948	4057.02
6949	1735.5800000000002
6950	3122.46
6951	891.4399999999999
6952	375.98
6953	458.48
6954	33.44
6955	17.38
6956	0.0
6957	0.0
6958	0.0
6959	0.0
6960	0.0
6961	0.0
6962	0.0
6963	0.0
6964	0.0
6965	0.0
6966	0.0
6967	12.979999999999999
6968	108.24000000000001
6969	1664.08
6970	2987.38
6971	2529.56
6972	914.54
6973	1169.9599999999998
6974	1258.6200000000001
6975	652.3000000000001
6976	574.4200000000001
6977	630.9599999999999
6978	104.72
6979	35.42
6980	0.0
6981	0.0
6982	0.0
6983	0.0
6984	0.0
6985	0.0
6986	0.0
6987	0.0
6988	0.0
6989	0.0
6990	0.0
6991	0.0
6992	94.82
6993	639.9799999999999
6994	231.66
6995	527.3399999999999
6996	385.88
6997	267.96
6998	302.28000000000003
6999	189.64
7000	157.07999999999998
7001	176.0
7002	95.48
7003	4.18
7004	0.0
7005	0.0
7006	0.0
7007	0.0
7008	0.0
7009	0.0
7010	0.0
7011	0.0
7012	0.0
7013	0.0
7014	0.0
7015	20.24
7016	367.18
7017	1312.96
7018	2041.6
7019	2796.8599999999997
7020	3839.0
7021	4576.44
7022	4306.72
7023	3588.8600000000006
7024	2565.42
7025	1556.28
7026	568.26
7027	30.800000000000004
7028	0.0
7029	0.0
7030	0.0
7031	0.0
7032	0.0
7033	0.0
7034	0.0
7035	0.0
7036	0.0
7037	0.0
7038	0.0
7039	41.14
7040	295.24
7041	716.1
7042	1803.12
7043	1885.4
7044	1138.5
7045	1510.52
7046	1622.94
7047	839.96
7048	330.44
7049	216.26
7050	133.98
7051	14.520000000000001
7052	0.0
7053	0.0
7054	0.0
7055	0.0
7056	0.0
7057	0.0
7058	0.0
7059	0.0
7060	0.0
7061	0.0
7062	0.0
7063	9.46
7064	258.5
7065	433.18
7066	980.76
7067	1119.14
7068	890.12
7069	937.86
7070	1287.44
7071	801.4599999999999
7072	703.78
7073	557.4799999999999
7074	612.04
7075	41.14
7076	0.0
7077	0.0
7078	0.0
7079	0.0
7080	0.0
7081	0.0
7082	0.0
7083	0.0
7084	0.0
7085	0.0
7086	0.0
7087	36.300000000000004
7088	253.66
7089	471.23999999999995
7090	578.1600000000001
7091	758.12
7092	592.9
7093	563.86
7094	419.98
7095	318.12
7096	313.06
7097	119.23999999999998
7098	69.3
7099	1.9799999999999998
7100	0.0
7101	0.0
7102	0.0
7103	0.0
7104	0.0
7105	0.0
7106	0.0
7107	0.0
7108	0.0
7109	0.0
7110	0.0
7111	8.139999999999999
7112	153.11999999999998
7113	368.06
7114	290.40000000000003
7115	490.6000000000001
7116	837.98
7117	1196.36
7118	960.52
7119	610.7199999999999
7120	482.02
7121	535.26
7122	120.78000000000002
7123	9.46
7124	0.0
7125	0.0
7126	0.0
7127	0.0
7128	0.0
7129	0.0
7130	0.0
7131	0.0
7132	0.0
7133	0.0
7134	0.22
7135	190.07999999999998
7136	824.5600000000001
7137	2100.7799999999997
7138	3501.52
7139	1606.22
7140	2652.98
7141	1991.22
7142	2261.38
7143	1925.2199999999998
7144	1537.8
7145	1404.48
7146	162.8
7147	69.96000000000001
7148	0.0
7149	0.0
7150	0.0
7151	0.0
7152	0.0
7153	0.0
7154	0.0
7155	0.0
7156	0.0
7157	0.0
7158	0.66
7159	343.86
7160	570.24
7161	873.4000000000001
7162	1193.72
7163	820.8199999999999
7164	1366.2
7165	4249.08
7166	2668.38
7167	3516.92
7168	2581.7
7169	1189.54
7170	506.65999999999997
7171	65.56
7172	0.0
7173	0.0
7174	0.0
7175	0.0
7176	0.0
7177	0.0
7178	0.0
7179	0.0
7180	0.0
7181	0.0
7182	0.0
7183	66.0
7184	186.12
7185	609.4
7186	1392.3799999999999
7187	2386.56
7188	1012.22
7189	2816.88
7190	2826.12
7191	1481.04
7192	608.3000000000001
7193	642.62
7194	240.67999999999998
7195	64.9
7196	0.0
7197	0.0
7198	0.0
7199	0.0
7200	0.0
7201	0.0
7202	0.0
7203	0.0
7204	0.0
7205	0.0
7206	0.0
7207	14.96
7208	14.520000000000001
7209	51.699999999999996
7210	146.96
7211	117.47999999999998
7212	105.16000000000001
7213	96.36
7214	534.38
7215	627.0
7216	676.5
7217	942.04
7218	64.02000000000001
7219	19.58
7220	0.0
7221	0.0
7222	0.0
7223	0.0
7224	0.0
7225	0.0
7226	0.0
7227	0.0
7228	0.0
7229	0.0
7230	0.0
7231	21.12
7232	135.52
7233	322.96
7234	617.32
7235	1840.2999999999993
7236	2708.42
7237	1684.1000000000001
7238	2136.4199999999996
7239	1204.06
7240	872.0799999999999
7241	552.86
7242	162.8
7243	34.76
7244	0.0
7245	0.0
7246	0.0
7247	0.0
7248	0.0
7249	0.0
7250	0.0
7251	0.0
7252	0.0
7253	0.0
7254	0.0
7255	74.36
7256	228.14
7257	639.9799999999999
7258	468.82000000000005
7259	374.66
7260	647.46
7261	2461.36
7262	930.6000000000001
7263	928.4
7264	777.7
7265	522.72
7266	243.54
7267	47.3
7268	0.0
7269	0.0
7270	0.0
7271	0.0
7272	0.0
7273	0.0
7274	0.0
7275	0.0
7276	0.0
7277	0.0
7278	1.76
7279	71.5
7280	172.48000000000002
7281	242.22
7282	402.6
7283	936.32
7284	2997.06
7285	1873.52
7286	4053.7200000000003
7287	1433.52
7288	663.52
7289	1099.78
7290	336.82
